revenue,year_x,revenue_growth_yoy,revenue_growth_qoq,revenue_cagr_2yr,revenue_growth_vs_industry,revenue_growth_trend,operating_margin_change_1yr,operating_margin_momentum,roe_change_1yr,roe_trend_2yr,ocf_to_ni_ratio,fcf_to_ni_ratio,quality_of_earnings,reinvestment_rate,growth_capex_pct,revenue_growth_velocity,revenue_velocity_qoq,revenue_growth_acceleration,growth_momentum_positive,growth_deceleration_warning,operating_margin_trend_1yr,operating_margin_velocity_qoq,operating_margin_acceleration,margin_momentum_positive,is_margin_expanding,revenue_growth_trend_4q,is_growth_accelerating,net_income,gross_profit,cost_of_revenue,operating_income,eps,gross_margin,net_margin,cost_efficiency,eps_to_revenue,net_income_growth_yoy,gross_profit_growth_yoy,eps_growth_yoy,gross_margin_change_1yr,net_margin_trend_1yr,is_profitability_improving,symbol,date,total_assets,total_equity,operating_margin,gross_margin_trend_2yr,operating_margin_trend_2yr,net_margin_trend_2yr,roe_decomposed,earnings_stability,operating_leverage,company,year_y,label,label_name
8685000000,2012,4.424672357821335,3.1472684085510627,12.10791274041565,0,1,-10.32059036056093,-11.512422789175647,-2.9695809262975517,-0.3290524485916397,-5.544740973312402,-5.996860282574568,-5.544740973312402,-0.08154020385050963,50,1.0610583141189123,3.1472684085510627,1.602264282619048,1,0,-10.32059036056093,-11.512422789175647,-11.65450822454679,0,0,-2.933014488699892,0,637000000,7503000000,1182000000,929000000,0.57,86.39032815198618,7.334484743811169,13.609671848013816,0.06563039723661485,-46.56040268456376,2.3182871948725037,-44.66019417475729,-1.778482717317658,-6.997606154349224,0,AXP,2012-12-31,153140000000,18886000000,10.696603339090386,-2.7151320261472875,-8.368841349176039,-6.374047591286287,0.033728687916975544,0.19177475712863717,-10.589156240672557,American Express Company,2012,1,HOLD
8400000000,2013,2.928562676142632,-3.2815198618307395,10.178384050367262,0,0,1.0009117113332273,12.029587137100089,0.32622404392972637,-0.2513747552187137,5.89609375,5.73671875,5.89609375,0.027030608188684246,50,-1.4961096816787034,-3.2815198618307395,-2.5571679957976157,0,0,1.0009117113332273,12.029587137100089,23.542009926275735,1,0,-4.114984018505852,0,1280000000,7465000000,935000000,1909000000,1.15,88.86904761904762,15.238095238095239,11.13095238095238,0.1369047619047619,1.9108280254777066,4.041811846689902,7.47663551401867,0.9509003331757953,-0.15217556205180216,0,AXP,2013-03-31,156855000000,19290000000,22.726190476190474,-2.0805851196722074,0.008457002948080827,-0.19999500324788855,0.06635562467599793,0.19214554593190922,2.6192421421272565,American Express Company,2013,1,HOLD
8737000000,2013,2.607163828537873,4.011904761904761,6.613788895668082,0,0,0.7669839952131561,0.10773421191757038,0.4318210398932134,-0.04723561464400431,1.9088967971530248,1.7160142348754448,1.9088967971530248,0.10104399701715137,50,-0.3213988476047591,4.011904761904761,1.1747108340739443,1,0,0.7669839952131561,0.10773421191757038,-11.921852925182518,0,0,-1.297656183664686,0,1405000000,7727000000,1010000000,1995000000,1.28,88.4399679523864,16.081034680096142,11.560032047613596,0.146503376445004,4.929051530993278,2.9717484008528805,10.344827586206918,0.31313295532238783,0.3558438404014872,1,AXP,2013-06-30,151933000000,19034000000,22.833924688108045,-0.16283863699737822,1.2964018083032833,-0.16057605815889175,0.07381527792371545,0.197234225359936,2.367897434422186,American Express Company,2013,1,HOLD
8785000000,2013,4.334916864608074,0.5493876616687654,7.844340780751291,0,1,0.6025845717908815,-0.02231398805113116,0.691162787556217,0.0802065981536611,-1.4831625183016106,-1.6002928257686677,-1.4831625183016106,-0.07897334649555775,50,1.727753036070201,0.5493876616687654,2.04915188367496,1,0,0.6025845717908815,-0.02231398805113116,-0.13004819996870154,0,0,0.9713028209056507,0,1366000000,7882000000,903000000,2004000000,1.26,89.7211155378486,15.549231644849174,10.278884462151394,0.14342629482071714,9.28,6.7587701476364614,14.545454545454529,2.0370300271597728,0.7036259441365846,1,AXP,2013-09-30,150103000000,19216000000,22.811610700056914,-0.16349040371780177,1.8074368724114436,0.3884165208619397,0.07108659450457952,0.20054292852445468,1.653036407589191,American Express Company,2013,1,HOLD
9006000000,2013,3.696027633851462,2.5156516789982986,8.284237104725257,0,0,11.28873976550655,-0.8262675954599779,3.3361997351797545,0.11604358662691021,0.26299694189602446,-0.020642201834862386,0.26299694189602446,1.0784883720930232,50,-0.6388892307566119,2.5156516789982986,-2.366642266826813,0,0,11.28873976550655,-0.8262675954599779,-0.8039536074088467,0,1,-0.7286447239698735,0,1308000000,8015000000,991000000,1980000000,1.22,88.99622473906284,14.523650899400401,11.003775260937152,0.13546524539196092,105.33751962323392,6.823937091829935,114.03508771929825,2.605896587076657,7.189166155589232,1,AXP,2013-12-31,153375000000,19496000000,21.985343104596936,0.827413869758999,0.9681494049456205,0.19156000124000805,0.0670906852687731,0.19967232170624363,30.609186845467487,American Express Company,2013,1,HOLD
8612000000,2014,2.523809523809528,-4.374861203642011,5.5262835436833635,0,0,2.912453276712455,3.6533006483059935,0.5326810124022101,0.17786849659043477,2.2939944134078214,2.136173184357542,2.2939944134078214,0.06879756468797564,50,-1.1722181100419338,-4.374861203642011,-0.5333288792853219,0,0,2.912453276712455,3.6533006483059935,4.479568243765971,1,1,-0.4047531523331038,0,1432000000,7688000000,924000000,2208000000,1.34,89.27078495123084,16.627960984672548,10.72921504876916,0.1555968416163493,11.874999999999991,2.987273945077029,16.5217391304348,0.4017373321832167,1.3898657465773088,1,AXP,2014-03-31,151497000000,19977000000,25.63864375290293,1.352637665359012,3.9133649880456822,1.2376901845255066,0.07168243480002003,0.2044013673147544,6.205955899067957,American Express Company,2014,1,HOLD
9074000000,2014,3.857159207966121,5.36460752438459,6.564885496183215,0,1,2.645466980395369,-0.15925208439951533,0.18291093518003088,0.3208704491665489,1.0464355788096795,0.8371484630477436,1.0464355788096795,0.2,50,1.3333496841565928,5.36460752438459,2.5055677941985266,1,0,2.645466980395369,-0.15925208439951533,-3.812552732705509,0,1,1.2499953794282481,0,1529000000,8142000000,932000000,2312000000,1.44,89.72889574608772,16.85034163544192,10.271104253912275,0.1586951730218206,8.825622775800701,5.370777792157377,12.5,1.288927793701319,0.7693069553457796,1,AXP,2014-06-30,152384000000,20213000000,25.479391668503414,1.6020607490237069,3.4124509756085253,1.1251507957472668,0.07564438727551576,0.21426177963850176,4.119540691491337,American Express Company,2014,1,HOLD
8723000000,2014,-0.7057484348320986,-3.86819484240688,3.598574821852729,0,0,2.9364117692770293,0.2686308008305289,0.19743473236753228,0.37068470448768054,2.5057549085985107,2.2972241029113065,2.5057549085985107,0.08322075114833828,50,-4.562907642798219,-3.86819484240688,-5.896257326954812,0,0,2.9364117692770293,0.2686308008305289,0.42788288523004425,1,1,-5.040665299440173,0,1477000000,7815000000,908000000,2246000000,1.41,89.59073713172074,16.932248079789066,10.409262868279262,0.16164163705147308,8.12591508052709,-0.8500380614057335,11.904761904761907,-0.13037840612786056,1.3830164349398917,1,AXP,2014-09-30,153862000000,20216000000,25.748022469333943,1.9066516210319122,3.538996341067911,2.0866423790764763,0.07306094182825484,0.2161764974989304,-17.110697958920902,American Express Company,2014,1,HOLD
8768000000,2014,-2.6426826560071115,0.5158775650578873,0.955670696603339,0,0,3.3910255085417482,-0.3716538561952589,0.29039937811954797,0.04757955712446119,1.6613683483068418,1.4257083621285418,1.6613683483068418,0.141846921797005,50,-1.936934221175013,0.5158775650578873,2.6259734216232062,1,0,3.3910255085417482,-0.3716538561952589,-0.6402846570257879,0,1,-6.338710289858573,0,1447000000,7781000000,987000000,2225000000,1.4,88.74315693430657,16.503193430656935,11.256843065693431,0.15967153284671531,10.6269113149847,-2.9195258889582076,14.754098360655732,-0.2530678047562702,1.9795425312565342,1,AXP,2014-12-31,159103000000,20673000000,25.376368613138684,2.352828782320387,14.679765274048298,9.168708686845767,0.06999467904996856,0.059894540097653166,-4.6822638146167455,American Express Company,2014,1,HOLD
8360000000,2015,-2.92614955875522,-4.653284671532843,-0.4761904761904745,0,0,2.0647055293937235,2.326980669157969,-0.1824441213212875,-0.01343791128270403,1.3940983606557378,1.2262295081967214,1.3940983606557378,0.12041392285983067,50,-0.2834669027481085,-4.653284671532843,1.6534673184269044,1,0,2.0647055293937235,2.326980669157969,2.698634525353228,1,1,-5.449959082564748,0,1525000000,7530000000,830000000,2316000000,1.49,90.07177033492823,18.241626794258373,9.92822966507177,0.17822966507177035,6.49441340782122,-2.055150884495316,11.194029850746269,0.8009853836973946,1.6136658095858252,1,AXP,2015-03-31,154684000000,21830000000,27.703349282296653,1.2027227158806113,4.9771588061061784,3.003531556163134,0.06985799358680714,0.05305148116187748,-1.6715838509316836,American Express Company,2015,1,HOLD
8698000000,2015,-4.143707295569765,4.043062200956937,-0.44637747510587467,0,0,0.1586860505124541,-2.0652715632807848,-0.8338013046591835,-0.02413299171051641,1.4765784114052953,1.2858112695179904,1.4765784114052953,0.12919540229885057,50,-1.2175577368145452,4.043062200956937,-0.9340908340664367,0,0,0.1586860505124541,-2.0652715632807848,-4.392252232438754,0,0,-8.000866503535885,0,1473000000,7817000000,881000000,2230000000,1.43,89.87123476661301,16.93492756955622,10.128765233386986,0.164405610485169,-3.6625245258338768,-3.9916482436747724,-0.694444444444442,0.14233902052529857,0.0845859341142976,1,AXP,2015-06-30,157152000000,21885000000,25.638077719015868,1.4312668142266176,2.8041530309078233,0.8538928894600772,0.06730637422892391,0.05261783459026392,0.8559274460722962,American Express Company,2015,1,HOLD
8592000000,2015,-1.501776911612973,-1.218670958841117,-2.1969265793966963,0,1,-3.192156547546233,-3.082211797228158,-1.3721827696546383,-0.11496041030874346,2.9802527646129544,2.7101105845181674,2.9802527646129544,0.0906440498277233,50,2.641930383956792,-1.218670958841117,3.859488120771337,1,0,-3.192156547546233,-3.082211797228158,-1.0169402339473734,0,0,-0.7960284767808745,0,1266000000,7664000000,928000000,1938000000,1.24,89.19925512104282,14.73463687150838,10.800744878957168,0.14432029795158285,-14.28571428571429,-1.9321817018554066,-12.056737588652478,-0.3914820106779189,-2.1976112082806853,0,AXP,2015-09-30,154216000000,21335000000,22.55586592178771,-0.5218604168057794,-0.2557447782692037,-0.8145947733407937,0.05933911413170846,0.06724534656800525,9.131361606384234,American Express Company,2015,1,HOLD
8730000000,2015,-0.4333941605839442,1.60614525139664,-3.0646235842771485,0,1,-8.721156700194815,-5.900654008843841,-2.650800561118367,-0.3527346232248053,3.2235817575083425,2.7096774193548385,3.2235817575083425,0.15942028985507245,50,1.068382751029029,1.60614525139664,-1.5735476329277631,0,1,-8.721156700194815,-5.900654008843841,-2.8184422116156824,0,0,2.2092884954231673,0,899000000,7758000000,972000000,1454000000,0.89,88.8659793814433,10.297823596792668,11.134020618556702,0.10194730813287514,-37.871458189357284,-0.2955918262434132,-36.42857142857142,0.12282244713672696,-6.2053698338642675,0,AXP,2015-12-31,161184000000,20673000000,16.65521191294387,-0.13024535761954326,-5.3301311916530665,-4.225827302607733,0.04348667343878489,0.15307656992733643,79.95420461265475,American Express Company,2015,1,HOLD
8640000000,2016,3.349282296650724,-1.0309278350515427,0.32512772875057383,0,1,-2.4255715045188744,8.62256586483391,-0.10588427207869966,-0.2741741796743839,1.7314165497896212,1.5196353436185133,1.7314165497896212,0.1223167274200081,50,3.7826764572346683,-1.0309278350515427,2.7142937062056394,1,0,-2.4255715045188744,8.62256586483391,14.52321987367775,1,0,6.2754318554059445,1,1426000000,7781000000,859000000,2184000000,1.45,90.05787037037038,16.50462962962963,9.94212962962963,0.16782407407407407,-6.491803278688524,3.3333333333333437,-2.684563758389269,-0.013899964557850808,-1.7369971646287432,0,AXP,2016-03-31,158816000000,20727000000,25.27777777777778,0.7870854191395438,-0.36086597512515084,-0.12333135504291803,0.06879915086602018,0.15301757613098238,-1.7017024426350813,American Express Company,2016,1,HOLD
9762000000,2016,12.232697171763629,12.986111111111121,7.582102711042538,0,1,5.257230619439365,5.617530560677455,2.9980222912829655,0.09109610206365158,0.33200992555831266,0.1598014888337469,0.33200992555831266,0.5186846038863976,50,8.883414875112905,12.986111111111121,5.100738417878237,1,0,5.257230619439365,5.617530560677455,-3.005035304156454,0,1,16.376404467333394,1,2015000000,8863000000,899000000,3016000000,2.11,90.79082155296045,20.641262036467936,9.209178447039541,0.21614423273919275,36.79565512559402,13.381092490725344,47.55244755244754,0.9195867863474376,3.7063344669117164,1,AXP,2016-06-30,159642000000,20712000000,30.895308338455234,1.0619258068727362,5.4159166699518195,3.790920401026014,0.09728659714175358,0.21365256806682487,2.8813463029771724,American Express Company,2016,1,HOLD
8204000000,2016,-4.515828677839851,-15.959844294202007,-5.9497879170010375,0,0,-1.4076455414854188,-9.747087958152942,-0.5002148817914867,0.019243941476038914,1.5306479859894921,1.245183887915937,1.5306479859894921,0.18649885583524028,50,-16.74852584960348,-15.959844294202007,-25.631940724716387,0,0,-1.4076455414854188,-9.747087958152942,-15.364618518830397,0,0,-3.0140517662268778,0,1142000000,7270000000,934000000,1735000000,1.21,88.6153096050707,13.920039005363238,11.384690394929303,0.14748902974158945,-9.79462875197472,-5.140918580375786,-2.4193548387096753,-0.5839455159721183,-0.8145978661451423,0,AXP,2016-09-30,153377000000,21017000000,21.14822038030229,-0.9754275266500372,-4.599802089031652,-3.0122090744258276,0.054336965313793596,0.23200572302193473,2.3195557115955454,American Express Company,2016,1,HOLD
8435000000,2016,-3.3791523482245123,2.8156996587030747,-3.797901459854014,0,1,-2.8911336675378223,-7.384142134896244,-0.32447340211955034,-0.15833868726524405,4.046060606060606,3.561212121212121,4.046060606060606,0.11983223487118035,50,1.1366763296153386,2.8156996587030747,17.88520217921882,1,0,-2.8911336675378223,-7.384142134896244,2.362945823256698,1,0,-2.945758187640568,0,825000000,7397000000,1038000000,1161000000,0.88,87.69413159454653,9.780675755779491,12.305868405453468,0.10432720806164789,-8.231368186874299,-4.6532611497808745,-1.1235955056179803,-1.1718477868967625,-0.5171478410131769,0,AXP,2016-12-31,158893000000,20501000000,13.764078245406047,-1.0490253397600355,-11.612290367732637,-6.7225176748774444,0.040241939417589384,0.28839543744587465,5.963420604760684,American Express Company,2016,1,HOLD
9152000000,2017,5.9259259259259345,8.500296384113803,9.473684210526322,0,1,-5.183809246309249,6.329890286062483,-0.9042762043474184,-0.1039255351362874,0.9272581934452439,0.7058353317346123,0.9272581934452439,0.23879310344827587,50,9.305078274150446,8.500296384113803,8.168401944535107,1,0,-5.183809246309249,6.329890286062483,13.714032420958727,1,0,2.5766436292752104,0,1251000000,8136000000,1016000000,1839000000,1.34,88.8986013986014,13.669143356643357,11.101398601398602,0.14641608391608393,-12.272089761570825,4.562395578974421,-7.586206896551717,-1.1592689717689808,-2.835486272986273,0,AXP,2017-03-31,161385000000,20935000000,20.09396853146853,-1.1731689363268316,-7.609380750828123,-4.572483437615016,0.059756388822545976,0.28930889026800555,-2.6656936813186776,American Express Company,2017,1,HOLD
9693000000,2017,-0.706822372464655,5.9112762237762295,11.439411358933093,0,0,-10.705480627736158,0.09585917925054588,-3.3815522761588284,-0.021844008946725148,2.324404761904762,2.1302083333333335,2.324404761904762,0.08354673495518566,50,-6.63274829839059,5.9112762237762295,-15.937826572541036,0,0,-10.705480627736158,0.09585917925054588,-6.234031106811937,0,0,-12.939519544228284,0,1344000000,8589000000,1104000000,1957000000,1.47,88.61033735685547,13.865676261219436,11.389662643144536,0.1516558341070876,-33.30024813895781,-3.0915040054157683,-30.33175355450237,-2.1804841961049846,-6.7755857752485,0,AXP,2017-06-30,166997000000,21175000000,20.189827710719076,-1.260897409757547,-5.448250008296792,-3.069251308336783,0.06347107438016529,0.28789527956963556,49.67688271249018,American Express Company,2017,1,HOLD
9858000000,2017,20.16089712335447,1.7022593624264948,14.734636871508378,0,1,-2.574473169914789,-1.6160805003315737,1.0116437579258335,-0.007808246551466278,3.1618837380426785,2.9602649006622515,3.1618837380426785,0.0637654177333023,50,20.867719495819124,1.7022593624264948,27.50046779420971,1,0,-2.574473169914789,-1.6160805003315737,-1.7119396795821196,0,0,24.676725801194323,1,1359000000,8520000000,1338000000,1831000000,1.51,86.42726719415703,13.785757760194766,13.572732805842971,0.15317508622438628,19.001751313485116,17.193947730398907,24.79338842975207,-2.188042410913681,-0.13428124516847184,0,AXP,2017-09-30,168577000000,21085000000,18.573747210387502,-2.7719879268857994,-3.982118711400208,-0.9488791113136141,0.06445340289305194,0.28629440669645445,0.27444915652910273,American Express Company,2017,1,HOLD
9419000000,2017,11.665678719620631,-4.453235950497058,7.8923253150057215,0,0,5.569184309005248,0.759515344023793,-10.579147120664803,-1.2591547300297468,-4.142857142857143,-3.934001670843776,4.142857142857143,0.05041338979632991,50,-8.495218403733839,-4.453235950497058,-29.36293789955296,0,0,5.569184309005248,0.759515344023793,2.3755958443553666,1,1,15.044831067845143,1,-1197000000,8006000000,1413000000,1821000000,-1.38,84.99840747425417,-12.70835545174647,15.001592525745833,-0.14651236861662595,-245.09090909090912,8.233067459780985,-256.8181818181818,-2.6957241202923683,-22.48903120752596,0,AXP,2017-12-31,181196000000,18261000000,19.333262554411295,-3.867571907189131,2.6780506414674257,-23.00617904853914,-0.06554953178905866,0.9365756697119813,4.873059389508622,American Express Company,2017,1,HOLD
10339000000,2018,12.969842657342667,9.767491241108406,19.664351851851848,0,1,0.0433755056723939,0.8040814827296288,2.355570009806791,-0.7391725798550374,1.262545899632803,1.1175030599755202,1.262545899632803,0.11488124091129423,50,1.304163937722036,9.767491241108406,9.799382341455875,1,0,0.0433755056723939,0.8040814827296288,0.04456613870583581,1,0,7.043916731416733,1,1634000000,8943000000,1396000000,2082000000,1.86,86.49772705290647,15.804236386497728,13.50227294709353,0.17990134442402553,30.61550759392486,9.918879056047203,38.80597014925373,-2.4008743456949304,2.135093029854371,1,AXP,2018-03-31,179956000000,19613000000,20.137344037140924,-3.560143317463911,-5.140433740636855,-0.7003932431319022,0.08331208892061388,0.9279350148552948,1.0188021126092748,American Express Company,2018,1,HOLD
10713000000,2018,10.523057876818331,3.6173711190637503,9.74185617701291,0,0,-0.6714855096549464,-0.6190018360767944,1.4214163988588293,0.004587173307042133,1.8687615526802217,1.6845348120764017,1.8687615526802217,0.09858226178700956,50,-2.446784780524336,3.6173711190637503,-3.750948718246372,0,0,-0.6714855096549464,-0.6190018360767944,-1.4230833188064231,0,0,11.229880249282987,1,1623000000,9196000000,1517000000,2091000000,1.85,85.83963408942407,15.14981797815738,14.160365910575937,0.1726873891533651,20.75892857142858,7.067178949819541,25.850340136054427,-2.7707032674314007,1.2841417169379437,1,AXP,2018-06-30,184861000000,20892000000,19.51834220106413,-4.951187463536385,-11.376966137391104,-5.491444058310556,0.0776852383687536,0.9263100505476277,0.650686825573356,American Express Company,2018,1,HOLD
10921000000,2018,10.78312030837898,1.9415663212918988,33.11799122379326,0,1,0.8200811936048069,-0.12451379707182042,1.262022245643549,0.3297454264209042,3.07496977025393,2.8724304715840385,3.07496977025393,0.06586708611875737,50,0.2600624315606481,1.9415663212918988,2.706847212084984,1,0,0.8200811936048069,-0.12451379707182042,0.49448803900497396,1,0,-9.37777681497549,0,1654000000,9327000000,1594000000,2118000000,1.89,85.4042670085157,15.145133229557734,14.595732991484297,0.1730610749931325,21.70713760117733,9.471830985915485,25.16556291390728,-1.0230001856413224,1.359375469362968,1,AXP,2018-09-30,189092000000,21460000000,19.39382840399231,-3.2110425965550036,-1.7543919763099822,1.2250942241944962,0.07707362534948742,0.897511612162399,1.4536140155459978,American Express Company,2018,1,HOLD
11285000000,2018,19.811020278161173,3.3330281109788418,33.78778897451096,0,1,-3.10818501785835,-3.168750867439364,15.572449814168316,0.5589284817784977,-0.6228855721393035,-0.8412935323383085,-0.6228855721393035,-0.3506389776357827,50,9.027899969782194,3.3330281109788418,8.767837538221546,1,0,-3.10818501785835,-3.168750867439364,-3.0442370703675437,0,0,8.145341558540542,1,2010000000,9497000000,1788000000,1831000000,2.33,84.15595923792645,17.81125387682765,15.844040762073549,0.20646876384581303,-267.9197994987469,18.623532350736948,-268.84057971014494,-0.8424482363277122,30.51960932857412,1,AXP,2018-12-31,188602000000,22290000000,16.225077536552945,-3.5381723566200804,2.460999291146898,8.030578121048158,0.09017496635262451,0.8279720539274131,0.027719360821380552,American Express Company,2018,1,HOLD
11259000000,2019,8.898346068285123,-0.23039432875497923,23.022290209790206,0,0,-2.7468120183115445,1.1654544822764343,-1.3548833902160373,0.7082091697972124,5.514193548387097,5.289677419354839,5.514193548387097,0.040716040716040715,50,-10.91267420987605,-0.23039432875497923,-19.940574179658242,0,0,-2.7468120183115445,1.1654544822764343,4.334205349715798,1,0,-4.071496589057544,0,1550000000,9555000000,1704000000,1958000000,1.81,84.8654409805489,13.76676436628475,15.134559019451105,0.1607602806643574,-5.140758873929007,6.843341160684324,-2.6881720430107503,-1.632286072357573,-2.0374720202129772,0,AXP,2019-03-31,197193000000,22218000000,17.39053201882938,-4.033160418052503,-2.7034365126391506,0.09762100964139364,0.0697632550184535,0.8090207566604835,-0.6693167105208212,American Express Company,2019,1,HOLD
11729000000,2019,9.483804723233447,4.174438227196031,21.004848860002067,0,1,-0.5994232821452101,1.52838690008954,-0.14250616841875008,0.9276052022082443,1.6638273708120386,1.3844406587166382,1.6638273708120386,0.16791808873720138,50,0.585458654948324,4.174438227196031,11.498132864824374,1,0,-0.5994232821452101,1.52838690008954,0.3629324178131057,1,0,-1.039253153584884,0,1761000000,9977000000,1752000000,2219000000,2.07,85.06266518884816,15.014067695455708,14.937334811151844,0.1764856338988831,8.50277264325323,8.492822966507173,11.89189189189188,-0.7769689005759091,-0.13575028270167167,0,AXP,2019-06-30,197603000000,23092000000,18.91891891891892,-3.54767216800731,-1.2709087918001565,1.148391434236272,0.07626017668456608,0.7891543879084092,0.6454659451643162,American Express Company,2019,1,HOLD
11866000000,2019,8.653053749656614,1.168045016625463,20.369243254209767,0,0,-0.29724994452829634,0.17765954054509336,-0.0852126978151917,1.1267536201128052,-0.5931623931623932,-0.8062678062678063,-0.5931623931623932,-0.35926993275696445,50,-0.8307509735768335,1.168045016625463,-1.4162096285251575,0,0,-0.29724994452829634,0.17765954054509336,-1.3507273595444467,0,0,-2.1300665587223655,0,1755000000,10110000000,1756000000,2266000000,2.09,85.20141580987696,14.790156750379236,14.79858419012304,0.17613349064554187,6.106408706166877,8.39498230942426,10.582010582010582,-0.20285119863874002,-0.3549764791784984,0,AXP,2019-09-30,194184000000,23025000000,19.096578459464013,-1.2258513842800625,0.5228312490765106,1.0043989901844697,0.07622149837133552,0.7696645158749059,0.8075443040504435,American Express Company,2019,1,HOLD
12166000000,2019,7.806823216659287,2.528231923141755,29.164454825353015,0,0,0.09910461041400964,-2.772396312497058,-1.679279826281479,-0.11866690849006449,1.8877731836975782,1.633195510927348,1.8877731836975782,0.13485607008760953,50,-0.8462305329973274,2.528231923141755,-0.015479559420493949,0,0,0.09910461041400964,-2.772396312497058,-2.9500558530421515,0,0,-12.004197061501888,0,1693000000,10341000000,1825000000,1986000000,2.04,84.99917803715272,13.9158310044386,15.00082196284728,0.1676804208449778,-15.771144278606963,8.887016952721915,-12.446351931330469,0.8432187992262641,-3.89542287238905,0,AXP,2019-12-31,198321000000,23071000000,16.324182146966955,0.0007705628985519297,-3.0090804074443405,26.624186456185072,0.07338216808980973,0.0818104559352746,1.0843488141857556,American Express Company,2019,1,HOLD
11041000000,2020,-1.9362287947419787,-9.247082031892162,6.789824934713229,0,0,-13.296699938401883,-12.230350066539458,-5.229205631332165,-0.5658560074065411,-6.046321525885559,-6.959128065395095,-6.046321525885559,-0.1509689049121226,50,-9.743052011401264,-9.247082031892162,-8.896821478403936,0,0,-13.296699938401883,-12.230350066539458,-9.4579537540424,0,0,-10.834574863027102,0,367000000,7704000000,3337000000,452000000,0.41,69.77628837967575,3.3239742776922383,30.223711620324245,0.03713431754370075,-76.32258064516128,-19.37205651491366,-77.34806629834254,-15.089152600873149,-10.442790088592512,0,AXP,2020-03-31,186060000000,21006000000,4.0938320804274975,-16.721438673230722,-16.043511956713427,-12.480262108805489,0.01747119870513187,0.3207855438210964,39.72424117476185,American Express Company,2020,1,HOLD
8224000000,2020,-29.883195498337457,-25.513993297708538,-23.233454681228416,0,0,-11.355689346934483,3.469397491556938,-6.405810660575115,-0.9604781717039671,8.287937743190662,6.910505836575876,8.287937743190662,0.16619718309859155,50,-27.94696670359548,-25.513993297708538,-18.203914692194214,0,0,-11.355689346934483,3.469397491556938,15.699747558096396,1,0,-39.367000221570905,0,257000000,6127000000,2097000000,622000000,0.29,74.50145914396887,3.125,25.498540856031127,0.03526264591439689,-85.4060193072118,-38.58875413450937,-85.99033816425121,-10.561206044879285,-11.889067695455708,0,AXP,2020-06-30,188608000000,21062000000,7.563229571984436,-11.338174945455194,-11.955112629079693,-12.02481797815738,0.012202070078814926,0.48748125714966106,2.408355410637864,American Express Company,2020,1,HOLD
9267000000,2020,-21.902915894151352,12.682392996108959,-15.145133229557729,0,1,-4.377683455687171,7.155665431792406,-2.715661200250291,-0.8985508914340051,2.031686859273066,1.7027027027027026,2.031686859273066,0.16192660550458715,50,7.980279604186105,12.682392996108959,35.92724630778159,1,0,-4.377683455687171,7.155665431792406,3.686267940235468,1,0,-30.555969643807966,0,1073000000,8152000000,1115000000,1364000000,1.31,87.96805870292435,11.578720189921226,12.031941297075646,0.14136182151721163,-38.86039886039886,-19.366963402571713,-37.32057416267942,2.76664289304739,-3.2114365604580097,0,AXP,2020-09-30,187259000000,21869000000,14.718895003776842,2.56379169440865,-4.674933400215467,-3.566413039636508,0.04906488636883259,0.5127549081900625,1.8173756149676692,American Express Company,2020,1,HOLD
9741000000,2020,-19.93259904652309,5.114923923599868,-13.68187859991139,0,1,2.749834894404568,4.355122037594681,-1.081690529830258,-0.517061489797061,2.433936022253129,2.1307371349095967,2.433936022253129,0.12457142857142857,50,1.9703168476282613,5.114923923599868,-6.009962756557844,0,1,2.749834894404568,4.355122037594681,-2.8005433941977254,0,1,-27.739422263182377,0,1438000000,9462000000,279000000,1858000000,1.76,97.13581767785648,14.762344728467303,2.864182322143517,0.1806796016836054,-15.06202008269344,-8.500145053669861,-13.725490196078427,12.136639640703763,0.8465137240287035,1,AXP,2020-12-31,191367000000,22984000000,19.074017041371523,12.979858439930027,2.8489395048185777,-3.0489091483603463,0.06256526279150713,0.4959382443437093,0.3233454802171908,American Express Company,2020,1,HOLD
9810000000,2021,-11.14935241373064,0.7083461656913981,-12.869704236610712,0,1,26.41585191549503,11.435666954551003,7.394358308553441,-0.04811894755439124,1.0201342281879195,0.8774049217002237,1.0201342281879195,0.13991228070175438,50,8.783246632792451,0.7083461656913981,6.81292978516419,1,0,26.41585191549503,11.435666954551003,7.080544916956322,1,1,-9.21312361898866,0,2235000000,10123000000,-313000000,2993000000,2.74,103.19062181447502,22.782874617737004,-3.1906218144750254,0.2793068297655454,508.991825613079,31.399273104880578,568.2926829268293,33.414333434799275,19.458900340044767,1,AXP,2021-03-31,193067000000,24449000000,30.509683995922526,18.325180833926126,13.119151977093146,9.016110251452254,0.09141478179066628,0.5326680052409455,-50.42159586781019,American Express Company,2021,1,HOLD
10813000000,2021,31.48103112840468,10.224260958205921,-7.809702446926425,0,1,19.62626455545476,-3.320189868483329,7.7073156045935445,0.421052584913489,1.3969298245614035,1.269736842105263,1.3969298245614035,0.09105180533751962,50,42.63038354213532,10.224260958205921,33.847136909342865,1,0,19.62626455545476,-3.320189868483329,-14.755856823034332,0,1,61.36422662674214,1,2280000000,11097000000,-284000000,2940000000,2.81,102.6264681402016,21.08573013964672,-2.626468140201609,0.2598723758438916,787.15953307393,81.11637016484414,868.9655172413793,28.125008996232722,17.96073013964672,1,AXP,2021-06-30,186973000000,25539000000,27.189494127439197,17.563802951353438,8.270575208520277,6.071662444191013,0.08927522612475039,0.5559776290108294,11.837884495248879,American Express Company,2021,1,HOLD
